Ball,Runs,Commentary
15.3,4,"A Zampa to R Shah, FOUR, 86.5 km/h short length going down leg."
15.2,1,"A Zampa to M Nabi, one run, 87.4 km/h good length just outside off stump."
15.1,•,"A Zampa to M Nabi, no run, 91.3 km/h good length on middle stump."
14.6,1Lb,"M Starc to M Nabi, 1 leg bye."
14.5,•,"M Starc to M Nabi, no run, 143.5 km/h good length just outside off stump."
14.4,•,"M Starc to M Nabi, no run, 141.6 km/h short length outside off stump."
14.3,•,"M Starc to M Nabi, no run, 142.4 km/h full toss just outside off stump."
14.2,•,"M Starc to M Nabi, no run, 143.1 km/h good length outside off stump."
14.1,•,"M Starc to M Nabi, no run, 142.9 km/h full length just outside off stump."
13.6,1,"A Zampa to M Nabi, one run, 88.5 km/h full length outside off stump."
13.5,W,"A Zampa to H Shahidi, WICKET!!! H Shahidi is out st Alex Carey b Adam Zampa, 87.4 km/h good length outside off stump."
13.4,1,"A Zampa to R Shah, one run, 89.6 km/h short length going down leg."
13.3,2,"A Zampa to R Shah, two runs, 84.2 km/h full length outside off stump."
13.2,1,"A Zampa to H Shahidi, one run, 82.2 km/h good length on middle stump."
13.1,1,"A Zampa to R Shah, one run, 86.2 km/h good length on leg stump."
12.6,•,"N Coulter-Nile to H Shahidi, no run, 135.1 km/h full length on off stump."
12.5,•,"N Coulter-Nile to H Shahidi, no run, 135.1 km/h short length going down leg."
12.4,•,"N Coulter-Nile to H Shahidi, no run, 134.2 km/h good length outside off stump."
12.3,•,"N Coulter-Nile to H Shahidi, no run, 132.0 km/h good length going down leg."
12.2,•,"N Coulter-Nile to H Shahidi, no run, 138.9 km/h full length just outside off stump."
12.1,2,"N Coulter-Nile to H Shahidi, two runs, 138.1 km/h full length outside off stump."
11.6,•,"M Stoinis to R Shah, no run, 126.2 km/h short length just outside off stump."
11.6,1Wd,"M Stoinis to R Shah, wide delivery."
11.5,1,"M Stoinis to H Shahidi, one run, 127.3 km/h full length outside off stump."
11.5,1Wd,"M Stoinis to H Shahidi, wide delivery."
11.4,1,"M Stoinis to R Shah, one run, 133.9 km/h full length on middle stump."
11.3,•,"M Stoinis to R Shah, no run, 133.8 km/h full length just outside off stump."
11.2,•,"M Stoinis to R Shah, no run, 130.5 km/h short length on leg stump."
11.1,•,"M Stoinis to R Shah, no run, 130.2 km/h good length on off stump."
10.6,•,"N Coulter-Nile to H Shahidi, no run, 136.5 km/h full length outside off stump."
10.5,4,"N Coulter-Nile to H Shahidi, FOUR, 135.8 km/h short length outside off stump."
10.4,•,"N Coulter-Nile to H Shahidi, no run, 139.6 km/h full length just outside off stump."
10.3,•,"N Coulter-Nile to H Shahidi, no run, 138.7 km/h good length on middle stump."
10.2,4,"N Coulter-Nile to H Shahidi, FOUR, 138.9 km/h short length outside off stump."
10.1,•,"N Coulter-Nile to H Shahidi, no run, 137.8 km/h short length on off stump."
9.6,•,"M Stoinis to R Shah, no run, 132.4 km/h short length on off stump."
9.5,•,"M Stoinis to R Shah, no run, 127.0 km/h good length just outside off stump."
9.4,4,"M Stoinis to R Shah, FOUR, 129.8 km/h short length outside off stump."
9.3,•,"M Stoinis to R Shah, no run, 122.3 km/h good length outside off stump."
9.2,•,"M Stoinis to R Shah, no run, 132.1 km/h good length on middle stump."
9.1,•,"M Stoinis to R Shah, no run, 128.1 km/h full length on middle stump."
8.6,•,"N Coulter-Nile to H Shahidi, no run, 133.8 km/h good length just outside off stump."
8.5,•,"N Coulter-Nile to H Shahidi, no run, 133.6 km/h short length just outside off stump."
8.4,1,"N Coulter-Nile to R Shah, one run, 138.5 km/h good length on middle stump."
8.3,•,"N Coulter-Nile to R Shah, no run, 135.6 km/h good length outside off stump."
8.2,•,"N Coulter-Nile to R Shah, no run, 134.5 km/h short length outside off stump."
8.1,•,"N Coulter-Nile to R Shah, no run, 133.2 km/h good length outside off stump."
7.6,•,"P Cummins to H Shahidi, no run, 140.8 km/h good length just outside off stump."
7.5,•,"P Cummins to H Shahidi, no run, 142.9 km/h short length going down leg."
7.4,•,"P Cummins to H Shahidi, no run, 142.8 km/h full length on off stump."
7.3,•,"P Cummins to H Shahidi, no run, 143.0 km/h short length just outside off stump."
7.3,1Wd,"P Cummins to H Shahidi, wide delivery."
7.2,1,"P Cummins to R Shah, one run, 140.9 km/h good length just outside off stump."
7.1,•,"P Cummins to R Shah, no run, 141.0 km/h short length outside off stump."
6.6,•,"N Coulter-Nile to H Shahidi, no run, 134.2 km/h short length just outside off stump."
6.5,•,"N Coulter-Nile to H Shahidi, no run, 135.7 km/h full length outside off stump."
6.4,1,"N Coulter-Nile to R Shah, one run, 137.5 km/h good length outside off stump."
6.4,1Wd,"N Coulter-Nile to R Shah, wide delivery."
6.3,4,"N Coulter-Nile to R Shah, FOUR, 135.5 km/h full length on leg stump."
6.2,•,"N Coulter-Nile to R Shah, no run, 135.4 km/h good length outside off stump."
6.1,1Lb,"N Coulter-Nile to H Shahidi, 1 leg bye."
5.6,•,"P Cummins to R Shah, no run, 141.6 km/h short length on middle stump."
5.5,4,"P Cummins to R Shah, FOUR, 137.9 km/h short length on middle stump."
5.4,•,"P Cummins to R Shah, no run, 146.9 km/h good length on off stump."
5.3,•,"P Cummins to R Shah, no run, 144.6 km/h short length going down leg."
5.2,•,"P Cummins to R Shah, no run, 144.7 km/h short length on off stump."
5.1,•,"P Cummins to R Shah, no run, 143.1 km/h good length going down leg."
4.6,1,"M Starc to R Shah, one run, 143.6 km/h good length outside off stump."
4.5,•,"M Starc to R Shah, no run, 143.5 km/h short length just outside off stump."
4.4,•,"M Starc to R Shah, no run, 144.1 km/h short length going down leg."
4.3,•,"M Starc to R Shah, no run, 146.4 km/h short length on middle stump."
4.2,1,"M Starc to H Shahidi, one run, 142.0 km/h full toss going down leg."
4.1,•,"M Starc to H Shahidi, no run, 142.7 km/h full length outside off stump."
3.6,4,"P Cummins to R Shah, FOUR, 140.7 km/h short length just outside off stump."
3.5,•,"P Cummins to R Shah, no run, 142.0 km/h short length just outside off stump."
3.4,•,"P Cummins to R Shah, no run, 142.3 km/h short length on middle stump."
3.3,•,"P Cummins to R Shah, no run, 141.4 km/h good length just outside off stump."
3.2,•,"P Cummins to R Shah, no run, 138.9 km/h short length outside off stump."
3.1,2,"P Cummins to R Shah, two runs, 138.2 km/h good length going down leg."
2.6,•,"M Starc to H Shahidi, no run, 145.6 km/h good length on middle stump."
2.5,•,"M Starc to H Shahidi, no run, 142.1 km/h short length outside off stump."
2.5,1Wd,"M Starc to H Shahidi, wide delivery."
2.4,•,"M Starc to H Shahidi, no run, 143.3 km/h full length on off stump."
2.3,•,"M Starc to H Shahidi, no run, 148.3 km/h good length just outside off stump."
2.2,•,"M Starc to H Shahidi, no run, 143.2 km/h short length just outside off stump."
2.1,4,"M Starc to H Shahidi, FOUR, 143.4 km/h full length just outside off stump."
1.6,•,"P Cummins to R Shah, no run, 136.4 km/h good length on off stump."
1.5,•,"P Cummins to R Shah, no run, 141.8 km/h good length on off stump."
1.4,1,"P Cummins to H Shahidi, one run, 139.0 km/h good length just outside off stump."
1.3,•,"P Cummins to H Shahidi, no run, 138.7 km/h full length outside off stump."
1.2,W,"P Cummins to H Zazai, WICKET!!! H Zazai is out c Alex Carey b Pat Cummins, 143.5 km/h good length outside off stump."
1.1,1,"P Cummins to R Shah, one run, 136.8 km/h short length on leg stump."
1.1,1Nb,"P Cummins to R Shah, 1 run, no-ball."
0.6,•,"M Starc to H Zazai, no run, 151.8 km/h full toss going down leg."
0.5,3,"M Starc to R Shah, three runs, 151.3 km/h full length on leg stump."
0.4,•,"M Starc to R Shah, no run, 146.0 km/h full length outside off stump."
0.3,W,"M Starc to M Shahzad, WICKET!!! M Shahzad is out b Mitchell Starc, 143.2 km/h full length on middle stump."
0.2,•,"M Starc to M Shahzad, no run, 142.8 km/h full length just outside off stump."
0.1,•,"M Starc to M Shahzad, no run, 143.8 km/h full length just outside off stump."
